Id	letter	AREA	PERIMETER	COUNTY	STATE	ID_1	CNTY_AREA	new_area
42	D	23708.193	662.271	PRESIDIO	Texas	48377	21401.9	15791.38725410000
85	J	1162.240	171.570	LAMPASAS	Texas	48281	1049.2	987.59727494000
85	J	1230.315	140.021	CORYELL	Texas	48099	1110.6	1210.46306699000
86	J	1019.118	126.967	LIMESTONE	Texas	48293	920.0	551.39724581400
85	J	1462.309	163.176	BROWN	Texas	48049	1320.1	8.45485116594
80	H	1462.309	163.176	BROWN	Texas	48049	1320.1	0.36527230009
85	J	1462.309	163.176	BROWN	Texas	48049	1320.1	0.36527230009
133	P	1490.183	177.238	SABINE	Louisiana	22085	1345.2	578.03024590000
86	J	954.825	128.468	FREESTONE	Texas	48161	861.9	84.93286267690
133	P	1054.574	146.746	NACOGDOCHES	Texas	48347	952.0	1054.57380568000
86	J	1160.142	135.432	MCLENNAN	Texas	48309	1047.3	1065.48782159000
85	J	1462.309	163.176	BROWN	Texas	48049	1320.1	3.27009795171
80	H	1462.309	163.176	BROWN	Texas	48049	1320.1	3.27009795171
86	J	1154.509	140.956	BOSQUE	Texas	48035	1042.2	58.70317365720
81	I	1447.972	150.058	COLEMAN	Texas	48083	1307.1	70.75838986400
86	J	954.825	128.468	FREESTONE	Texas	48161	861.9	2.30561766902
133	P	943.168	126.118	SHELBY	Texas	48419	851.4	943.16760877100
87	J	1213.124	135.363	NAVARRO	Texas	48349	1095.1	59.36562152020
87	J	954.825	128.468	FREESTONE	Texas	48161	861.9	867.58660598600
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	0.20677021413
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	0.20677021413
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	1339.81216745000
87	J	1173.576	153.312	ANDERSON	Texas	48001	1059.4	239.41917666500
87	J	1173.576	153.312	ANDERSON	Texas	48001	1059.4	12.18915455150
133	P	1173.576	153.312	ANDERSON	Texas	48001	1059.4	0.96887337740
87	J	1173.576	153.312	ANDERSON	Texas	48001	1059.4	0.96887337740
133	P	1000.751	135.954	DE SOTO	Louisiana	22031	903.4	152.31979476800
85	J	925.230	131.307	HAMILTON	Texas	48193	835.2	925.23039040500
81	I	1159.615	136.322	RUNNELS	Texas	48399	1046.8	327.36907767500
85	J	1216.966	136.926	ERATH	Texas	48143	1098.6	7.66747988811
85	J	1462.309	163.176	BROWN	Texas	48049	1320.1	300.15657044200
133	P	1173.576	153.312	ANDERSON	Texas	48001	1059.4	914.38929234600
85	J	1061.065	136.790	COMANCHE	Texas	48093	957.8	690.80283197000
85	J	1061.065	136.790	COMANCHE	Texas	48093	957.8	6.95971570180
84	J	1061.065	136.790	COMANCHE	Texas	48093	957.8	6.95971570180
84	J	1462.309	163.176	BROWN	Texas	48049	1320.1	67.15917049760
84	J	1462.309	163.176	BROWN	Texas	48049	1320.1	17.68117508030
80	H	1462.309	163.176	BROWN	Texas	48049	1320.1	17.68117508030
80	H	1462.309	163.176	BROWN	Texas	48049	1320.1	1064.52155892000
87	J	1213.124	135.363	NAVARRO	Texas	48349	1095.1	13.47914376320
80	H	1447.972	150.058	COLEMAN	Texas	48083	1307.1	411.28373153000
80	H	1447.972	150.058	COLEMAN	Texas	48083	1307.1	19.93852100950
78	H	1447.972	150.058	COLEMAN	Texas	48083	1307.1	19.93852100950
133	P	1176.521	150.469	CHEROKEE	Texas	48073	1062.1	1176.52133300000
84	J	1057.696	131.910	EASTLAND	Texas	48133	954.8	0.10391958357
80	H	1057.696	131.910	EASTLAND	Texas	48133	954.8	0.10391958357
78	H	1447.972	150.058	COLEMAN	Texas	48083	1307.1	909.21753378900
87	J	1080.476	154.888	HENDERSON	Texas	48213	975.4	0.79570544265
133	P	1080.476	154.888	HENDERSON	Texas	48213	975.4	0.06302324671
87	J	1080.476	154.888	HENDERSON	Texas	48213	975.4	0.06302324671
78	H	1159.615	136.322	RUNNELS	Texas	48399	1046.8	832.24532239200
85	J	1105.458	149.097	HILL	Texas	48217	997.9	135.81557361800
80	H	1057.696	131.910	EASTLAND	Texas	48133	954.8	22.11540417460
85	J	1216.966	136.926	ERATH	Texas	48143	1098.6	133.08609442700
77	H	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	22.58978617330
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	22.58978617330
85	J	1154.509	140.956	BOSQUE	Texas	48035	1042.2	1095.80559968000
84	J	1105.458	149.097	HILL	Texas	48217	997.9	82.54780264350
78	H	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	1869.63356026000
86	J	1105.458	149.097	HILL	Texas	48217	997.9	887.09486392600
80	H	975.094	124.767	CALLAHAN	Texas	48059	880.2	1.67972777526
78	H	975.094	124.767	CALLAHAN	Texas	48059	880.2	1.67972777526
80	H	975.094	124.767	CALLAHAN	Texas	48059	880.2	136.12444320400
84	J	1061.065	136.790	COMANCHE	Texas	48093	957.8	363.30204433100
86	J	1213.124	135.363	NAVARRO	Texas	48349	1095.1	1140.27898517000
86	J	1080.476	154.888	HENDERSON	Texas	48213	975.4	163.13848154900
87	J	1080.476	154.888	HENDERSON	Texas	48213	975.4	349.57225169200
133	P	1080.476	154.888	HENDERSON	Texas	48213	975.4	566.90686569500
81	I	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	17329.50972350000
70	G	11854.825	480.015	EL PASO	Texas	48141	10701.6	112.03526076400
133	P	1004.736	127.203	PANOLA	Texas	48365	907.0	950.01181347800
84	J	975.094	124.767	CALLAHAN	Texas	48059	880.2	141.66755048100
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	22.31551899160
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	22.31551899160
78	H	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	666.78480994000
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	88.09726647300
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	2273.00519451000
77	H	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	0.23348692755
42	D	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	0.23348692755
84	J	1057.696	131.910	EASTLAND	Texas	48133	954.8	492.08746440000
77	H	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	0.95788051560
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	0.95788051560
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	0.00065442781
42	D	11854.825	480.015	EL PASO	Texas	48141	10701.6	11323.34638100000
77	H	26693.932	805.907	BEXAR DISTRICT	Texas	48030	24097.2	2874.32463946000
81	I	1224.885	140.575	TAYLOR	Texas	48441	1105.7	319.15951140100
84	J	1216.966	136.926	ERATH	Texas	48143	1098.6	1039.03095429000
133	P	1183.199	160.478	RUSK	Texas	48401	1068.1	1183.19886067000
80	H	1216.966	136.926	ERATH	Texas	48143	1098.6	37.18194599870
86	J	1020.562	127.703	ELLIS	Texas	48139	921.3	1020.56160040000
86	J	759.075	109.142	JOHNSON	Texas	48251	685.2	153.45957171100
84	J	759.075	109.142	JOHNSON	Texas	48251	685.2	324.88727037400
85	J	759.075	109.142	JOHNSON	Texas	48251	685.2	280.72845627300
81	I	53688.883	975.381		Texas	48504	47980.1	381.23943085800
85	J	658.877	104.732	HOOD	Texas	48221	594.8	133.08001886500
84	J	658.877	104.732	HOOD	Texas	48221	594.8	4.60085011815
80	H	1057.696	131.910	EASTLAND	Texas	48133	954.8	543.38909210800
84	J	658.877	104.732	HOOD	Texas	48221	594.8	518.95456664400
80	H	975.094	124.767	CALLAHAN	Texas	48059	880.2	107.78986848400
78	H	975.094	124.767	CALLAHAN	Texas	48059	880.2	587.83225651800
78	H	1224.885	140.575	TAYLOR	Texas	48441	1105.7	905.72547058500
84	J	1098.520	130.727	PALO PINTO	Texas	48363	991.7	74.41730513020
133	P	1141.829	141.429	SMITH	Texas	48423	1030.8	1141.82904243000
133	P	964.470	131.837	VAN ZANDT	Texas	48467	870.6	213.53364069600
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	4.38969694827
77	H	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	4.38969694827
133	P	936.266	132.766	HARRISON	Texas	48203	845.2	896.84665201300
87	J	964.470	131.837	VAN ZANDT	Texas	48467	870.6	545.67462576400
86	J	964.470	131.837	VAN ZANDT	Texas	48467	870.6	205.26204413900
86	J	917.411	141.957	WOOD	Texas	48499	828.2	4.00581433047
87	J	1048.969	132.479	HUNT	Texas	48231	946.9	2.92716430202
86	J	1028.942	128.064	TARRANT	Texas	48439	928.8	119.72502020800
133	P	486.204	101.247	MARION	Texas	48315	438.9	461.69736194600
78	H	53688.883	975.381		Texas	48504	47980.1	17.83412427650
77	H	53688.883	975.381		Texas	48504	47980.1	17.83412427650
84	J	996.794	126.019	PARKER	Texas	48367	899.8	10.97004162800
80	H	996.794	126.019	PARKER	Texas	48367	899.8	60.10619741970
86	J	1026.469	138.411	KAUFMAN	Texas	48257	926.6	1026.46934857000
87	J	917.411	141.957	WOOD	Texas	48499	828.2	252.61119585200
133	P	917.411	141.957	WOOD	Texas	48499	828.2	651.40296661400
86	J	917.411	141.957	WOOD	Texas	48499	828.2	9.39106529889
86	J	999.795	126.172	DALLAS	Texas	48113	902.5	991.39351483500
84	J	999.795	126.172	DALLAS	Texas	48113	902.5	8.40173678113
78	H	53688.883	975.381		Texas	48504	47980.1	1.94301745331
77	H	53688.883	975.381		Texas	48504	47980.1	1.94301745331
84	J	1028.942	128.064	TARRANT	Texas	48439	928.8	423.44836246800
85	J	1028.942	128.064	TARRANT	Texas	48439	928.8	483.05519299300
80	H	1023.204	127.781	STEPHENS/BUCHANA	Texas	48429	923.7	1023.20415704000
85	J	996.794	126.019	PARKER	Texas	48367	899.8	376.42341031000
80	H	1037.745	128.565	SHACKELFORD	Texas	48417	936.8	377.94379680200
84	J	996.794	126.019	PARKER	Texas	48367	899.8	549.29475585200
84	J	1098.520	130.727	PALO PINTO	Texas	48363	991.7	2.23390068403
78	H	1037.745	128.565	SHACKELFORD	Texas	48417	936.8	659.80172158600
80	H	1098.520	130.727	PALO PINTO	Texas	48363	991.7	1021.86855836000
133	P	1045.975	127.156	HOPKINS	Texas	48223	944.2	17.86861861450
85	J	1018.095	126.850	WISE	Texas	48497	919.1	0.35388509632
84	J	1018.095	126.850	WISE	Texas	48497	919.1	0.35388509632
78	H	1204.278	139.229	JONES	Texas	48253	1087.1	1204.27826615000
133	P	1000.671	126.838	UPSHUR	Texas	48459	903.3	1000.67108621000
84	J	1018.255	126.143	JACK	Texas	48237	919.2	78.92750141310
87	J	1045.975	127.156	HOPKINS	Texas	48223	944.2	401.62260744300
133	P	1020.689	128.917	CASS/DAVIS	Texas	48067	921.4	962.71440328200
41	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	796.16132878300
36	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	0.00380976673
42	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	0.00380976673
41	D	30512.164	836.226	PIMA	Arizona	4019	27544.0	39.18086440730
42	D	30512.164	836.226	PIMA	Arizona	4019	27544.0	0.26260734725
78	H	53688.883	975.381		Texas	48504	47980.1	6.66177363206
77	H	53688.883	975.381		Texas	48504	47980.1	6.66177363206
36	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	8.46630383551
42	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	8.46630383551
133	P	1079.877	149.665	TITUS	Texas	48449	974.8	793.14643844900
87	J	1079.877	149.665	TITUS	Texas	48449	974.8	217.35949589500
86	J	1079.877	149.665	TITUS	Texas	48449	974.8	69.37091166730
86	J	997.083	124.200	COLLIN	Texas	48085	900.1	997.08352491900
86	J	1048.969	132.479	HUNT	Texas	48231	946.9	1046.04227698000
86	J	1052.219	129.307	DENTON	Texas	48121	949.9	175.42763568900
86	J	1045.975	127.156	HOPKINS	Texas	48223	944.2	626.48401016800
84	J	1052.219	129.307	DENTON	Texas	48121	949.9	471.90493088900
85	J	1052.219	129.307	DENTON	Texas	48121	949.9	404.88644033000
80	H	965.793	122.902	YOUNG	Texas	48503	871.8	965.79301356100
80	H	987.770	125.461	THROCKMORTON	Texas	48447	891.7	461.02613702900
85	J	1018.095	126.850	WISE	Texas	48497	919.1	324.41467239900
85	J	1018.095	126.850	WISE	Texas	48497	919.1	29.29814684790
84	J	1018.095	126.850	WISE	Texas	48497	919.1	29.29814684790
84	J	1018.095	126.850	WISE	Texas	48497	919.1	510.47472113600
78	H	987.770	125.461	THROCKMORTON	Texas	48447	891.7	526.74400090500
80	H	1018.095	126.850	WISE	Texas	48497	919.1	153.55311611500
77	H	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	137.77588091500
78	H	1437.837	154.272	HASKELL	Texas	48207	1298.0	1437.83737727000
80	H	1018.255	126.143	JACK	Texas	48237	919.2	939.32758419400
87	J	1220.167	142.085	RED RIVER	Texas	48387	1101.5	58.38245995530
77	H	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	1933.26426906000
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	6363.38562512000
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	15.67441420500
70	G	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	15.67441420500
39	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	5.58712191541
86	J	1220.167	142.085	RED RIVER	Texas	48387	1101.5	330.51831132700
85	J	1052.577	135.988	MONTAGUE	Texas	48337	950.2	14.85183699760
70	G	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	3367.25554958000
39	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	29.59731888770
70	G	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	29.59731888770
36	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	0.48400140747
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	0.48400140747
80	H	1022.319	127.766	BAYLOR	Texas	48023	922.9	137.82766140200
86	J	1203.590	138.986	LAMAR	Texas	48277	1086.5	589.60388037600
86	J	955.617	123.023	FANNIN	Texas	48147	862.7	751.89141062900
85	J	1052.577	135.988	MONTAGUE	Texas	48337	950.2	28.07240983380
84	J	1052.577	135.988	MONTAGUE	Texas	48337	950.2	28.07240983380
39	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	2641.65057573000
39	D	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	0.74025666560
70	G	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	0.74025666560
133	P	1025.170	139.244	BOWIE	Texas	48037	925.4	986.29424164500
42	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	5927.47434959000
36	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	32.45416427000
42	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	32.45416427000
86	J	1048.880	145.262	GRAYSON	Texas	48181	946.8	800.37719291100
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	11415.05044400000
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	0.31588812615
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	0.31588812615
42	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	13.29568319380
36	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	233.20231877400
36	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	15.89575310940
39	D	26338.992	781.935	DONA ANA	New Mexico	35013	23776.8	15.89575310940
36	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	1.78935155106
39	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	1.78935155106
84	J	955.617	123.023	FANNIN	Texas	48147	862.7	203.72557307300
80	H	1032.528	128.323	ARCHER	Texas	48009	932.1	928.82359652000
85	J	1047.792	167.913	COOKE	Texas	48097	945.9	6.56439806067
84	J	1047.792	167.913	COOKE	Texas	48097	945.9	6.56439806067
78	H	1032.528	128.323	ARCHER	Texas	48009	932.1	103.70419571000
133	P	1220.167	142.085	RED RIVER	Texas	48387	1101.5	399.64423488200
84	J	1220.167	142.085	RED RIVER	Texas	48387	1101.5	1.84306702829
78	H	1022.319	127.766	BAYLOR	Texas	48023	922.9	884.49157371700
84	J	1047.792	167.913	COOKE	Texas	48097	945.9	362.48056406400
84	J	1048.880	145.262	GRAYSON	Texas	48181	946.8	238.42080842300
84	J	1047.792	167.913	COOKE	Texas	48097	945.9	17.77244002140
78	H	1496.653	160.944	KNOX	Texas	48275	1351.1	1496.65345075000
84	J	1203.590	138.986	LAMAR	Texas	48277	1086.5	613.98619150600
85	J	1047.792	167.913	COOKE	Texas	48097	945.9	660.97477371300
39	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	1461.78568551000
133	P	615.331	130.398	LITTLE RIVER	Arkansas	5081	555.5	472.92485493300
39	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	22.87920313420
85	J	1048.880	145.262	GRAYSON	Texas	48181	946.8	10.08225881260
84	J	1220.167	142.085	RED RIVER	Texas	48387	1101.5	427.18419032000
84	J	1052.577	135.988	MONTAGUE	Texas	48337	950.2	640.22718044000
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	12.85548670360
133	P	77173.945	1515.476		Oklahoma	40999	68968.0	0.04659031242
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	0.04659031242
36	D	10266.179	435.809	GRANT	New Mexico	35017	9267.5	1705.82680866000
80	H	731.860	112.839	WICHITA	Texas	48485	660.7	87.61484066600
80	H	1052.577	135.988	MONTAGUE	Texas	48337	950.2	369.42532688900
80	H	731.860	112.839	WICHITA	Texas	48485	660.7	7.26006423397
78	H	731.860	112.839	WICHITA	Texas	48485	660.7	7.26006423397
85	J	77173.945	1515.476		Oklahoma	40999	68968.0	7.07767227016
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	9.90872826462
80	H	1273.486	150.655	CLAY	Texas	48077	1149.6	2.59383057299
78	H	1273.486	150.655	CLAY	Texas	48077	1149.6	2.59383057299
133	P	77173.945	1515.476		Oklahoma	40999	68968.0	3.77989408269
85	J	77173.945	1515.476		Oklahoma	40999	68968.0	3.77989408269
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	6.25194100441
85	J	77173.945	1515.476		Oklahoma	40999	68968.0	6.25194100441
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	1151.54484901000
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	11.44223197540
85	J	77173.945	1515.476		Oklahoma	40999	68968.0	11.44223197540
42	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	81.02698544040
42	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	0.25463547538
42	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	0.25463547538
70	G	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	1204.34030031000
42	D	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	25.24610808450
70	G	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	25.24610808450
133	P	941.989	133.072	SEVIER	Arkansas	5133	850.4	457.83564785200
39	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	11.69157457280
42	D	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	250.73258864800
80	H	1273.486	150.655	CLAY	Texas	48077	1149.6	1144.86101211000
36	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	5.59723272132
39	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	5.59723272132
78	H	1273.486	150.655	CLAY	Texas	48077	1149.6	126.03153437600
36	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	13.40499459730
39	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	13.40499459730
78	H	731.860	112.839	WICHITA	Texas	48485	660.7	636.98541104200
133	P	77173.945	1515.476		Oklahoma	40999	68968.0	1360.42916040000
36	D	71410.609	1221.081	YAVAPAI	Arizona	4025	64464.0	94.31383628250
39	D	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	1480.02953679000
85	J	77173.945	1515.476		Oklahoma	40999	68968.0	3.65680077446
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	3.65680077446
36	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	597.85025181900
78	H	1118.489	149.519	WILBARGER	Texas	48487	1009.7	1118.48851322000
36	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	457.10971186500
36	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	6.34973404379
39	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	6.34973404379
77	H	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	140.74792840300
77	H	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	3257.03669920000
70	G	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	7.40474027776
77	H	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	7.40474027776
70	G	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	1084.16897938000
42	D	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	4.42080517159
70	G	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	4.42080517159
42	D	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	2470.60501007000
70	G	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	6.35301204723
77	H	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	6.35301204723
42	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	0.05944052404
42	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	3.70798947662
70	G	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	3.70798947662
85	J	77173.945	1515.476		Oklahoma	40999	68968.0	3435.70468347000
42	D	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	686.03423094700
42	D	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	10.56762171760
70	G	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	10.56762171760
78	H	2183.036	200.409	HARDEMAN	Texas	48197	1970.7	2183.03565775000
119	N	1187.464	148.787	POLK	Arkansas	5113	1072.0	7.10974687407
119	N	1316.078	162.415	SCOTT	Arkansas	5127	1188.1	0.04202512966
70	G	13584.020	580.964	LINCOLN	New Mexico	35027	12262.6	3619.46141543000
118	N	1316.078	162.415	SCOTT	Arkansas	5127	1188.1	0.34357198251
39	D	71410.609	1221.081	YAVAPAI	Arizona	4025	64464.0	16.11237271790
70	G	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	1189.80501894000
39	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	3733.87594382000
42	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	7.81361986967
42	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	4744.53188765000
36	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	17.28537676850
42	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	17.28537676850
77	H	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	62.41342878970
36	D	71410.609	1221.081	YAVAPAI	Arizona	4025	64464.0	80.41782034110
39	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	70.81434259160
77	H	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	1917.48382257000
70	G	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	794.44930546700
77	H	3205.192	0.000	BERNALILLO	New Mexico	35001	2893.4	16.40366546410
77	H	3205.192	0.000	BERNALILLO	New Mexico	35001	2893.4	246.34120407600
36	D	17137.541	542.581	SOCORRO	New Mexico	35053	15470.4	6082.91698963000
70	G	3205.192	0.000	BERNALILLO	New Mexico	35001	2893.4	463.28643053200
70	G	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	3459.13692437000
119	N	77173.945	1515.476		Oklahoma	40999	68968.0	5386.38742976000
77	H	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	55.43417958680
118	N	77173.945	1515.476		Oklahoma	40999	68968.0	1405.63575111000
39	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	1127.13248001000
36	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	40.60466298420
36	D	3205.192	0.000	BERNALILLO	New Mexico	35001	2893.4	0.66858021774
70	G	3205.192	0.000	BERNALILLO	New Mexico	35001	2893.4	820.16104278300
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	31.49563204840
80	H	77173.945	1515.476		Oklahoma	40999	68968.0	31.49563204840
36	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	4.58591906769
39	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	22.22403377330
36	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	22.22403377330
39	D	3205.192	0.000	BERNALILLO	New Mexico	35001	2893.4	1379.39960931000
39	D	1439.335	192.272	SANTA FE	New Mexico	35049	1299.3	141.17434382700
36	D	3205.192	0.000	BERNALILLO	New Mexico	35001	2893.4	271.15900501700
36	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	4074.04037724000
36	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	13.27308481170
39	D	7360.524	426.679	SANTA ANA	New Mexico	35063	6644.5	25.70375223860
39	D	7360.524	426.679	SANTA ANA	New Mexico	35063	6644.5	238.68936757500
117	N	77173.945	1515.476		Oklahoma	40999	68968.0	1260.41518903000
36	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	61.91268474130
77	H	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	65.58150679880
77	H	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	99.43239371260
39	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	1169.15898939000
77	H	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	205.02034874300
36	D	13655.831	0.000	VALENCIA	New Mexico	35061	12327.4	609.55243516900
77	H	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	59.20252134060
70	G	1439.335	192.272	SANTA FE	New Mexico	35049	1299.3	563.08279191200
39	D	7360.524	426.679	SANTA ANA	New Mexico	35063	6644.5	161.79970127300
78	H	53688.883	975.381		Texas	48504	47980.1	10.55474493140
77	H	53688.883	975.381		Texas	48504	47980.1	10.55474493140
70	G	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	10271.05240740000
48	E	1439.335	192.272	SANTA FE	New Mexico	35049	1299.3	120.61479086200
36	D	1439.335	192.272	SANTA FE	New Mexico	35049	1299.3	600.98967164000
36	D	7360.524	426.679	SANTA ANA	New Mexico	35063	6644.5	886.81204075900
77	H	4119.876	333.010	MORA	New Mexico	35033	3719.1	17.60900368060
48	E	7360.524	426.679	SANTA ANA	New Mexico	35063	6644.5	842.78591338000
77	H	4119.876	333.010	MORA	New Mexico	35033	3719.1	152.66529001700
48	E	12743.380	637.883	SAN MIGUEL	New Mexico	35047	11503.7	1222.49978342000
76	H	77173.945	1515.476		Oklahoma	40999	68968.0	2.90731673330
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	2.90731673330
70	G	4119.876	333.010	MORA	New Mexico	35033	3719.1	472.74403660900
116	N	991.099	141.118	BENTON	Arkansas	5007	894.7	0.51691912474
77	H	4119.876	333.010	MORA	New Mexico	35033	3719.1	1540.85010627000
84	J	77173.945	1515.476		Oklahoma	40999	68968.0	3.83569911456
80	H	77173.945	1515.476		Oklahoma	40999	68968.0	3.83569911456
48	E	6933.875	467.436	RIO ARRIBA	New Mexico	35039	6259.4	132.79620044700
